timestamp,portfolio_pnl,pebbles_pnl,polyunit_pnl,portfolio_drawdown
1214800,146094.0,21060.0,125034.0,264.5
1214900,146056.5,21060.0,124996.5,302.0
1215000,145899.5,21060.0,124839.5,459.0
1215100,146014.0,21060.0,124954.0,344.5
1215200,146117.0,21060.0,125057.0,241.5
1215300,146022.0,21058.0,124964.0,336.5
1215400,146128.0,21058.0,125070.0,230.5
1215500,146119.0,21060.0,125059.0,239.5
1215600,145915.5,21060.0,124855.5,443.0
1215700,145859.5,21062.0,124797.5,499.0
1215800,145836.5,21060.0,124776.5,522.0
1215900,145875.0,21064.0,124811.0,483.5
1216000,146009.5,21058.0,124951.5,349.0
1216100,146027.5,21056.0,124971.5,331.0
1216200,146190.5,21204.5,124986.0,168.0
1216300,146152.0,21200.0,124952.0,206.5
1216400,146198.0,21204.5,124993.5,160.5
1216500,146020.5,21204.5,124816.0,338.0
1216600,145900.0,21200.0,124700.0,458.5
1216700,145849.0,21195.5,124653.5,509.5
1216800,145895.0,21195.5,124699.5,463.5
1216900,145831.5,21200.0,124631.5,527.0
1217000,146329.0,21204.5,125124.5,29.5
1217100,146461.0,21200.0,125261.0,0.0
1217200,146280.5,21195.5,125085.0,180.5
1217300,146191.0,21204.5,124986.5,270.0
1217400,146137.0,21200.0,124937.0,324.0
1217500,146071.5,21213.5,124858.0,389.5
1217600,146146.5,21195.5,124951.0,314.5
1217700,146211.5,21204.5,125007.0,249.5
1217800,146225.0,21200.0,125025.0,236.0
1217900,146181.0,21209.0,124972.0,280.0
1218000,146319.0,21195.5,125123.5,142.0
1218100,146326.5,21204.5,125122.0,134.5
1218200,146439.0,21209.0,125230.0,22.0
1218300,146574.5,21362.0,125212.5,0.0
1218400,146345.5,21204.5,125141.0,229.0
1218500,146318.0,21200.0,125118.0,256.5
1218600,146126.0,21200.0,124926.0,448.5
1218700,146160.5,21200.0,124960.5,414.0
1218800,146232.0,21204.5,125027.5,342.5
1218900,146190.5,21200.0,124990.5,384.0
1219000,146165.5,21195.5,124970.0,409.0
1219100,146123.0,21200.0,124923.0,451.5
1219200,146086.0,21209.0,124877.0,488.5
1219300,146109.0,21200.0,124909.0,465.5
1219400,146093.5,21204.5,124889.0,481.0
1219500,146025.5,21195.5,124830.0,549.0
1219600,145984.5,21195.5,124789.0,590.0
1219700,146037.0,21200.0,124837.0,537.5
1219800,146079.5,21200.0,124879.5,495.0
1219900,146018.5,21200.0,124818.5,556.0
1220000,145818.5,21227.0,124591.5,756.0
1220100,145754.0,21217.0,124537.0,820.5
1220200,145775.0,21227.0,124548.0,799.5
1220300,145858.0,21217.0,124641.0,716.5
1220400,145942.0,21232.0,124710.0,632.5
1220500,146146.0,21227.0,124919.0,428.5
1220600,146130.5,21227.0,124903.5,444.0
1220700,146213.5,21237.0,124976.5,361.0
1220800,146268.0,21217.0,125051.0,306.5
1220900,146302.0,21222.0,125080.0,272.5
1221000,146343.5,21227.0,125116.5,231.0
1221100,146425.5,21227.0,125198.5,149.0
1221200,146521.0,21232.0,125289.0,53.5
1221300,146323.0,21232.0,125091.0,251.5
1221400,146271.5,21222.0,125049.5,303.0
1221500,146234.0,21237.0,124997.0,340.5
1221600,146307.0,21227.0,125080.0,267.5
1221700,146378.0,21222.0,125156.0,196.5
1221800,146387.0,21217.0,125170.0,187.5
1221900,146375.5,21222.0,125153.5,199.0
1222000,146393.0,21232.0,125161.0,181.5
1222100,146351.0,21222.0,125129.0,223.5
1222200,146353.0,21232.0,125121.0,221.5
1222300,146303.0,21217.0,125086.0,271.5
1222400,146293.0,21222.0,125071.0,281.5
1222500,146412.5,21304.5,125108.0,162.0
1222600,146318.0,21203.0,125115.0,256.5
1222700,146464.0,21308.0,125156.0,110.5
1222800,146506.0,21308.0,125198.0,68.5
1222900,146531.0,21308.0,125223.0,43.5
1223000,146328.0,21308.0,125020.0,246.5
1223100,146399.5,21304.5,125095.0,175.0
1223200,146399.5,21311.5,125088.0,175.0
1223300,146483.5,21311.5,125172.0,91.0
1223400,146387.0,21203.0,125184.0,187.5
1223500,146527.5,21304.5,125223.0,47.0
1223600,146358.0,21308.0,125050.0,216.5
1223700,146427.5,21304.5,125123.0,147.0
1223800,146391.0,21301.0,125090.0,183.5
1223900,146465.5,21304.5,125161.0,109.0
1224000,146470.5,21315.0,125155.5,104.0
1224100,146411.0,21308.0,125103.0,163.5
1224200,146383.0,21308.0,125075.0,191.5
1224300,146582.5,21308.0,125274.5,0.0
1224400,146550.0,21315.0,125235.0,32.5
1224500,146580.0,21311.5,125268.5,2.5
1224600,146513.5,21311.5,125202.0,69.0
1224700,146645.0,21311.5,125333.5,0.0
1224800,146654.5,21304.5,125350.0,0.0
1224900,146545.0,21308.0,125237.0,109.5
1225000,146492.5,21304.5,125188.0,162.0
1225100,146421.5,21301.0,125120.5,233.0
1225200,146366.5,21304.5,125062.0,288.0
1225300,146338.0,21311.5,125026.5,316.5
1225400,146305.0,21311.5,124993.5,349.5
1225500,146498.0,21301.0,125197.0,156.5
1225600,146504.0,21311.5,125192.5,150.5
1225700,146530.5,21304.5,125226.0,124.0
1225800,146620.5,21304.5,125316.0,34.0
1225900,146600.5,21308.0,125292.5,54.0
1226000,146647.0,21311.5,125335.5,7.5
1226100,146427.0,21311.5,125115.5,227.5
1226200,146414.5,21308.0,125106.5,240.0
1226300,146438.5,21308.0,125130.5,216.0
1226400,146290.0,21308.0,124982.0,364.5
1226500,146366.0,21311.5,125054.5,288.5
1226600,146485.5,21311.5,125174.0,169.0
1226700,146474.5,21308.0,125166.5,180.0
1226800,146449.5,21311.5,125138.0,205.0
1226900,146374.5,21304.5,125070.0,280.0
1227000,146233.5,21301.0,124932.5,421.0
1227100,146096.5,21311.5,124785.0,558.0
1227200,146034.5,21301.0,124733.5,620.0
1227300,146150.5,21308.0,124842.5,504.0
1227400,146198.5,21308.0,124890.5,456.0
1227500,146227.5,21301.0,124926.5,427.0
1227600,146223.0,21304.5,124918.5,431.5
1227700,146211.5,21315.0,124896.5,443.0
1227800,146201.0,21308.0,124893.0,453.5
1227900,146153.5,21308.0,124845.5,501.0
1228000,145959.0,21308.0,124651.0,695.5
1228100,145741.0,21304.5,124436.5,913.5
1228200,146521.0,21304.5,125216.5,133.5
1228300,146813.0,21308.0,125505.0,0.0
1228400,147164.5,21304.5,125860.0,0.0
1228500,147179.5,21308.0,125871.5,0.0
1228600,147159.0,21308.0,125851.0,20.5
1228700,147140.5,21311.5,125829.0,39.0
1228800,147503.5,21311.5,126192.0,0.0
1228900,147331.0,21311.5,126019.5,172.5
1229000,147452.0,21308.0,126144.0,51.5
1229100,147554.5,21304.5,126250.0,0.0
1229200,147486.0,21308.0,126178.0,68.5
1229300,147320.5,21315.0,126005.5,234.0
1229400,147089.5,21308.0,125781.5,465.0
1229500,147175.5,21301.0,125874.5,379.0
1229600,147120.5,21308.0,125812.5,434.0
1229700,146981.5,21311.5,125670.0,573.0
1229800,147119.0,21311.5,125807.5,435.5
1229900,146865.0,21308.0,125557.0,689.5
1230000,146905.0,21308.0,125597.0,649.5
1230100,147221.0,21308.0,125913.0,333.5
1230200,147295.5,21315.0,125980.5,259.0
1230300,147596.5,21308.0,126288.5,0.0
1230400,147069.5,21304.5,125765.0,527.0
1230500,148002.0,21311.5,126690.5,0.0
1230600,147944.5,21308.0,126636.5,57.5
1230700,148071.5,21304.5,126767.0,0.0
1230800,148188.5,21304.5,126884.0,0.0
1230900,147642.5,21311.5,126331.0,546.0
1231000,148236.0,21308.0,126928.0,0.0
1231100,148806.5,21311.5,127495.0,0.0
1231200,148911.0,21311.5,127599.5,0.0
1231300,149877.5,21308.0,128569.5,0.0
1231400,149297.5,21308.0,127989.5,580.0
1231500,149609.5,21301.0,128308.5,268.0
1231600,149448.0,21308.0,128140.0,429.5
1231700,149519.0,21308.0,128211.0,358.5
1231800,149429.5,21304.5,128125.0,448.0
1231900,149480.5,21308.0,128172.5,397.0
1232000,149476.5,21308.0,128168.5,401.0
1232100,149625.5,21308.0,128317.5,252.0
1232200,149231.0,21301.0,127930.0,646.5
1232300,149169.0,21308.0,127861.0,708.5
1232400,149184.0,21308.0,127876.0,693.5
1232500,149270.5,21308.0,127962.5,607.0
1232600,149282.5,21308.0,127974.5,595.0
1232700,148996.0,21311.5,127684.5,881.5
1232800,148996.5,21304.5,127692.0,881.0
1232900,148962.5,21308.0,127654.5,915.0
1233000,148509.5,21308.0,127201.5,1368.0
1233100,148434.0,21308.0,127126.0,1443.5
1233200,148424.0,21206.5,127217.5,1453.5
1233300,148314.0,21315.0,126999.0,1563.5
1233400,147824.5,21311.5,126513.0,2053.0
1233500,147490.0,21311.5,126178.5,2387.5
1233600,147906.5,21311.5,126595.0,1971.0
1233700,147760.5,21308.0,126452.5,2117.0
1233800,147831.5,21308.0,126523.5,2046.0
1233900,147734.0,21301.0,126433.0,2143.5
1234000,147837.5,21308.0,126529.5,2040.0
1234100,147858.0,21418.5,126439.5,2019.5
1234200,147840.0,21418.5,126421.5,2037.5
1234300,147622.0,21420.0,126202.0,2255.5
1234400,147813.0,21421.5,126391.5,2064.5
1234500,147324.5,21418.5,125906.0,2553.0
1234600,147214.0,21420.0,125794.0,2663.5
1234700,147312.0,21418.5,125893.5,2565.5
1234800,147181.5,21420.0,125761.5,2696.0
1234900,146955.5,21421.5,125534.0,2922.0
1235000,147217.5,21420.0,125797.5,2660.0
1235100,147076.0,21418.5,125657.5,2801.5
1235200,147158.5,21420.0,125738.5,2719.0
1235300,147539.5,21420.0,126119.5,2338.0
1235400,147769.5,21420.0,126349.5,2108.0
1235500,147773.5,21418.5,126355.0,2104.0
1235600,147667.5,21420.0,126247.5,2210.0
1235700,147724.5,21421.5,126303.0,2153.0
1235800,147790.0,21420.0,126370.0,2087.5
1235900,147828.5,21420.0,126408.5,2049.0
1236000,147727.5,21420.0,126307.5,2150.0
1236100,147750.0,21418.5,126331.5,2127.5
1236200,147725.0,21420.0,126305.0,2152.5
1236300,147898.0,21420.0,126478.0,1979.5
1236400,147797.5,21418.5,126379.0,2080.0
1236500,147758.0,21420.0,126338.0,2119.5
1236600,147842.5,21421.5,126421.0,2035.0
1236700,147916.0,21421.5,126494.5,1961.5
1236800,147891.5,21418.5,126473.0,1986.0
1236900,147973.5,21420.0,126553.5,1904.0
1237000,147959.5,21418.5,126541.0,1918.0
1237100,147709.0,21420.0,126289.0,2168.5
1237200,147501.5,21420.0,126081.5,2376.0
1237300,147597.5,21421.5,126176.0,2280.0
1237400,147785.5,21418.5,126367.0,2092.0
1237500,147928.5,21420.0,126508.5,1949.0
1237600,147916.0,21420.0,126496.0,1961.5
1237700,147819.5,21418.5,126401.0,2058.0
1237800,147803.5,21420.0,126383.5,2074.0
1237900,147805.5,21418.5,126387.0,2072.0
1238000,147807.5,21420.0,126387.5,2070.0
1238100,148007.0,21420.0,126587.0,1870.5
1238200,147786.0,21420.0,126366.0,2091.5
1238300,147574.5,21421.5,126153.0,2303.0
1238400,147653.0,21420.0,126233.0,2224.5
1238500,147882.0,21560.0,126322.0,1995.5
1238600,147869.0,21556.0,126313.0,2008.5
1238700,147795.0,21560.0,126235.0,2082.5
1238800,147564.5,21560.0,126004.5,2313.0
1238900,147373.0,21560.0,125813.0,2504.5
1239000,147459.0,21560.0,125899.0,2418.5
1239100,147421.0,21556.0,125865.0,2456.5
1239200,147476.5,21560.0,125916.5,2401.0
1239300,147531.0,21556.0,125975.0,2346.5
1239400,147489.0,21556.0,125933.0,2388.5
1239500,147650.5,21560.0,126090.5,2227.0
1239600,147886.0,21564.0,126322.0,1991.5
1239700,148080.0,21556.0,126524.0,1797.5
1239800,148048.0,21560.0,126488.0,1829.5
1239900,148622.5,21444.0,127178.5,1255.0
1240000,148094.0,21560.0,126534.0,1783.5
1240100,148746.0,21556.0,127190.0,1131.5
1240200,148404.0,21560.0,126844.0,1473.5
1240300,148509.0,21560.0,126949.0,1368.5
1240400,148695.0,21564.0,127131.0,1182.5
1240500,148905.0,21560.0,127345.0,972.5
1240600,148675.5,21560.0,127115.5,1202.0
1240700,148525.5,21556.0,126969.5,1352.0
1240800,148626.0,21564.0,127062.0,1251.5
1240900,148741.0,21700.0,127041.0,1136.5
1241000,147990.5,21560.0,126430.5,1887.0
1241100,147880.5,21564.0,126316.5,1997.0
1241200,147948.5,21560.0,126388.5,1929.0
1241300,147860.5,21564.0,126296.5,2017.0
1241400,147811.5,21560.0,126251.5,2066.0
1241500,148087.0,21556.0,126531.0,1790.5
1241600,148072.5,21564.0,126508.5,1805.0
1241700,148432.5,21560.0,126872.5,1445.0
1241800,148160.0,21560.0,126600.0,1717.5
1241900,148225.5,21560.0,126665.5,1652.0
1242000,148210.0,21556.0,126654.0,1667.5
1242100,148256.5,21556.0,126700.5,1621.0
1242200,148114.5,21564.0,126550.5,1763.0
1242300,148135.0,21564.0,126571.0,1742.5
1242400,148176.0,21560.0,126616.0,1701.5
1242500,148576.5,21560.0,127016.5,1301.0
1242600,148374.5,21564.0,126810.5,1503.0
1242700,148262.0,21564.0,126698.0,1615.5
1242800,148264.5,21560.0,126704.5,1613.0
1242900,148327.5,21556.0,126771.5,1550.0
1243000,148237.0,21564.0,126673.0,1640.5
1243100,148179.5,21560.0,126619.5,1698.0
1243200,147845.5,21614.0,126231.5,2032.0
1243300,148031.0,21672.0,126359.0,1846.5
1243400,148422.0,21740.0,126682.0,1455.5
1243500,148339.5,21670.0,126669.5,1538.0
1243600,148224.5,21666.0,126558.5,1653.0
1243700,148168.5,21670.0,126498.5,1709.0
1243800,148545.0,21668.0,126877.0,1332.5
1243900,148299.5,21672.0,126627.5,1578.0
1244000,148318.0,21668.0,126650.0,1559.5
1244100,148554.0,21672.0,126882.0,1323.5
1244200,148699.0,21670.0,127029.0,1178.5
1244300,148705.0,21670.0,127035.0,1172.5
1244400,148586.5,21672.0,126914.5,1291.0
1244500,148411.5,21672.0,126739.5,1466.0
1244600,148452.5,21668.0,126784.5,1425.0
1244700,148522.0,21668.0,126854.0,1355.5
1244800,148378.5,21670.0,126708.5,1499.0
1244900,148626.5,21672.0,126954.5,1251.0
1245000,148526.0,21670.0,126856.0,1351.5
1245100,148440.5,21670.0,126770.5,1437.0
1245200,148286.5,21670.0,126616.5,1591.0
1245300,148620.0,21774.0,126846.0,1257.5
1245400,148508.0,21774.0,126734.0,1369.5
1245500,148673.0,21774.0,126899.0,1204.5
1245600,148928.0,21913.0,127015.0,949.5
1245700,149049.5,21913.0,127136.5,828.0
1245800,148855.0,21913.0,126942.0,1022.5
1245900,148902.0,21911.5,126990.5,975.5
1246000,148880.5,21916.0,126964.5,997.0
1246100,148885.0,21913.0,126972.0,992.5
1246200,149047.0,21913.0,127134.0,830.5
1246300,149062.5,21913.0,127149.5,815.0
1246400,149038.0,21911.5,127126.5,839.5
1246500,149237.5,21913.0,127324.5,640.0
1246600,149514.5,21911.5,127603.0,363.0
1246700,149309.5,21911.5,127398.0,568.0
1246800,149493.0,22021.5,127471.5,384.5
1246900,149092.5,22021.5,127071.0,785.0
1247000,148734.0,22021.5,126712.5,1143.5
1247100,149312.5,22028.5,127284.0,565.0
1247200,149268.0,22032.0,127236.0,609.5
1247300,149129.0,22025.0,127104.0,748.5
1247400,149252.5,22028.5,127224.0,625.0
1247500,149021.0,22025.0,126996.0,856.5
1247600,148870.0,22025.0,126845.0,1007.5
1247700,148775.5,22028.5,126747.0,1102.0
1247800,148624.0,22025.0,126599.0,1253.5
1247900,148215.5,22021.5,126194.0,1662.0
1248000,148160.0,22025.0,126135.0,1717.5
1248100,148267.0,22018.0,126249.0,1610.5
1248200,148223.5,22021.5,126202.0,1654.0
1248300,148228.5,22028.5,126200.0,1649.0
1248400,148154.0,22032.0,126122.0,1723.5
1248500,148163.5,22147.5,126016.0,1714.0
1248600,148010.0,22025.0,125985.0,1867.5
1248700,147906.5,22028.5,125878.0,1971.0
1248800,147974.5,22028.5,125946.0,1903.0
1248900,148537.0,22025.0,126512.0,1340.5
1249000,148972.5,22021.5,126951.0,905.0
1249100,148916.0,22025.0,126891.0,961.5
1249200,148717.0,22109.0,126608.0,1160.5
1249300,149019.0,22109.0,126910.0,858.5
1249400,148911.0,22107.0,126804.0,966.5
1249500,149231.0,22109.0,127122.0,646.5
1249600,149101.0,22111.0,126990.0,776.5
1249700,148572.0,22107.0,126465.0,1305.5
1249800,149156.0,22111.0,127045.0,721.5
1249900,149105.0,22109.0,126996.0,772.5
1250000,148847.0,22111.0,126736.0,1030.5
1250100,149277.0,22107.0,127170.0,600.5
1250200,148903.0,22045.0,126858.0,974.5
1250300,149194.0,22111.0,127083.0,683.5
1250400,148969.0,22105.0,126864.0,908.5
1250500,149110.0,22109.0,127001.0,767.5
1250600,148934.0,22109.0,126825.0,943.5
1250700,149039.0,22109.0,126930.0,838.5
1250800,149401.0,22109.0,127292.0,476.5
1250900,149337.0,22111.0,127226.0,540.5
1251000,149856.0,22162.0,127694.0,21.5
1251100,149732.0,22163.0,127569.0,145.5
1251200,149739.0,22162.0,127577.0,138.5
1251300,149314.0,22163.0,127151.0,563.5
1251400,150615.0,22164.0,128451.0,0.0
1251500,151167.0,22163.0,129004.0,0.0
1251600,151223.0,22164.0,129059.0,0.0
1251700,150988.0,22163.0,128825.0,235.0
1251800,151173.0,22163.0,129010.0,50.0
1251900,150053.0,22163.0,127890.0,1170.0
1252000,149878.0,22162.0,127716.0,1345.0
1252100,150128.0,22164.0,127964.0,1095.0
1252200,149060.0,22164.0,126896.0,2163.0
1252300,148760.0,22134.0,126626.0,2463.0
1252400,149343.0,22163.0,127180.0,1880.0
1252500,149550.0,22163.0,127387.0,1673.0
1252600,150600.0,22163.0,128437.0,623.0
1252700,150815.0,22164.0,128651.0,408.0
1252800,151114.0,22163.0,128951.0,109.0
1252900,150521.0,22163.0,128358.0,702.0
1253000,150554.0,22163.0,128391.0,669.0
1253100,151412.0,22162.0,129250.0,0.0
1253200,151675.0,22162.0,129513.0,0.0
1253300,151112.0,22164.0,128948.0,563.0
1253400,151911.0,22163.0,129748.0,0.0
1253500,151380.0,22164.0,129216.0,531.0
1253600,151466.0,22165.0,129301.0,445.0
1253700,151855.0,22163.0,129692.0,56.0
1253800,152555.0,22163.0,130392.0,0.0
1253900,151743.0,22162.0,129581.0,812.0
1254000,151342.0,22164.0,129178.0,1213.0
1254100,151094.0,22162.0,128932.0,1461.0
1254200,150758.0,22162.0,128596.0,1797.0
1254300,150803.0,22163.0,128640.0,1752.0
1254400,150595.0,22162.0,128433.0,1960.0
1254500,149810.5,22163.0,127647.5,2744.5
1254600,149822.0,22164.0,127658.0,2733.0
1254700,149500.0,22161.0,127339.0,3055.0
1254800,150357.0,22162.0,128195.0,2198.0
1254900,149930.5,22163.0,127767.5,2624.5
1255000,149329.0,22162.0,127167.0,3226.0
1255100,149285.5,22163.0,127122.5,3269.5
1255200,149160.5,22163.0,126997.5,3394.5
1255300,149365.5,22219.0,127146.5,3189.5
1255400,149560.5,22219.0,127341.5,2994.5
1255500,149711.5,22221.0,127490.5,2843.5
1255600,149771.5,22215.0,127556.5,2783.5
1255700,149879.0,22217.0,127662.0,2676.0
1255800,150077.5,22217.0,127860.5,2477.5
1255900,150335.5,22221.0,128114.5,2219.5
1256000,150130.0,22221.0,127909.0,2425.0
1256100,149794.0,22219.0,127575.0,2761.0
1256200,149635.0,22219.0,127416.0,2920.0
1256300,149238.0,22219.0,127019.0,3317.0
1256400,150072.0,22217.0,127855.0,2483.0
1256500,150312.0,22217.0,128095.0,2243.0
1256600,150486.0,22221.0,128265.0,2069.0
1256700,150591.0,22221.0,128370.0,1964.0
1256800,150496.5,22219.0,128277.5,2058.5
1256900,150827.0,22219.0,128608.0,1728.0
1257000,150612.5,22221.0,128391.5,1942.5
1257100,150792.5,22219.0,128573.5,1762.5
1257200,150582.0,22219.0,128363.0,1973.0
1257300,151125.5,22221.0,128904.5,1429.5
1257400,151613.5,22221.0,129392.5,941.5
1257500,151493.5,22219.0,129274.5,1061.5
1257600,151489.5,22217.0,129272.5,1065.5
1257700,151234.0,22221.0,129013.0,1321.0
1257800,151492.0,22221.0,129271.0,1063.0
1257900,151517.5,22219.0,129298.5,1037.5
1258000,151352.5,22221.0,129131.5,1202.5
1258100,151219.5,22219.0,129000.5,1335.5
1258200,151387.5,22221.0,129166.5,1167.5
1258300,151030.5,22219.0,128811.5,1524.5
1258400,151043.0,22219.0,128824.0,1512.0
1258500,151353.0,22217.0,129136.0,1202.0
1258600,151512.0,22217.0,129295.0,1043.0
1258700,151638.5,22221.0,129417.5,916.5
1258800,151698.0,22219.0,129479.0,857.0
1258900,151324.5,22219.0,129105.5,1230.5
1259000,151240.0,22217.0,129023.0,1315.0
1259100,151306.0,22219.0,129087.0,1249.0
1259200,151224.0,22217.0,129007.0,1331.0
1259300,151398.0,22217.0,129181.0,1157.0
1259400,151714.5,22221.0,129493.5,840.5
1259500,151381.0,22219.0,129162.0,1174.0
1259600,151746.0,22221.0,129525.0,809.0
1259700,151307.0,22221.0,129086.0,1248.0
1259800,151475.0,22217.0,129258.0,1080.0
1259900,151934.5,22221.0,129713.5,620.5
1260000,151814.5,22221.0,129593.5,740.5
1260100,151718.0,22221.0,129497.0,837.0
1260200,151699.0,22215.0,129484.0,856.0
1260300,151892.5,22221.0,129671.5,662.5
1260400,151991.5,22219.0,129772.5,563.5
1260500,151735.0,22221.0,129514.0,820.0
1260600,151734.5,22303.0,129431.5,820.5
1260700,152012.0,22303.0,129709.0,543.0
1260800,152166.0,22303.0,129863.0,389.0
1260900,151915.0,22304.0,129611.0,640.0
1261000,151646.0,22303.0,129343.0,909.0
1261100,151713.0,22302.5,129410.5,842.0
1261200,151729.5,22303.0,129426.5,825.5
1261300,151713.5,22304.0,129409.5,841.5
1261400,151701.5,22303.0,129398.5,853.5
1261500,151744.5,22302.0,129442.5,810.5
1261600,151647.5,22302.5,129345.0,907.5
1261700,151375.5,22302.5,129073.0,1179.5
1261800,151342.5,22303.0,129039.5,1212.5
1261900,151132.0,22303.0,128829.0,1423.0
1262000,151071.5,22302.5,128769.0,1483.5
1262100,151170.5,22303.5,128867.0,1384.5
1262200,151541.5,22302.5,129239.0,1013.5
1262300,151609.5,22433.0,129176.5,945.5
1262400,151630.0,22363.0,129267.0,925.0
1262500,151947.5,22437.0,129510.5,607.5
1262600,151580.0,22433.0,129147.0,975.0
1262700,151655.5,22431.0,129224.5,899.5
1262800,151677.0,22435.0,129242.0,878.0
1262900,151671.5,22433.0,129238.5,883.5
1263000,151664.0,22433.0,129231.0,891.0
1263100,151602.0,22431.0,129171.0,953.0
1263200,151673.0,22435.0,129238.0,882.0
1263300,151525.0,22435.0,129090.0,1030.0
1263400,151488.0,22429.0,129059.0,1067.0
1263500,151512.0,22431.0,129081.0,1043.0
1263600,152385.0,22433.0,129952.0,170.0
1263700,152254.0,22433.0,129821.0,301.0
1263800,152577.0,22433.0,130144.0,0.0
1263900,152590.0,22429.0,130161.0,0.0
1264000,152445.5,22433.0,130012.5,144.5
1264100,152180.0,22363.0,129817.0,410.0
1264200,152447.5,22435.0,130012.5,142.5
1264300,152271.0,22433.0,129838.0,319.0
1264400,152648.0,22437.0,130211.0,0.0
1264500,152590.5,22431.0,130159.5,57.5
1264600,152454.0,22433.0,130021.0,194.0
1264700,152791.0,22433.0,130358.0,0.0
1264800,153082.5,22433.0,130649.5,0.0
1264900,152901.0,22431.0,130470.0,181.5
1265000,152892.0,22433.0,130459.0,190.5
1265100,153242.0,22435.0,130807.0,0.0
1265200,153219.5,22435.0,130784.5,22.5
1265300,152850.0,22433.0,130417.0,392.0
1265400,152387.0,22429.0,129958.0,855.0
1265500,152860.5,22433.0,130427.5,381.5
1265600,152406.5,22431.0,129975.5,835.5
1265700,151612.0,22437.0,129175.0,1630.0
1265800,151461.0,22431.0,129030.0,1781.0
1265900,151119.0,22433.0,128686.0,2123.0
1266000,151864.5,22433.0,129431.5,1377.5
1266100,151694.5,22435.0,129259.5,1547.5
1266200,151727.5,22431.0,129296.5,1514.5
1266300,152264.0,22431.0,129833.0,978.0
1266400,151241.0,22435.0,128806.0,2001.0
1266500,151541.0,22435.0,129106.0,1701.0
1266600,152204.0,22431.0,129773.0,1038.0
1266700,152386.0,22435.0,129951.0,856.0
1266800,152442.0,22433.0,130009.0,800.0
1266900,151710.0,22433.0,129277.0,1532.0
1267000,151670.0,22433.0,129237.0,1572.0
1267100,152561.0,22433.0,130128.0,681.0
1267200,153390.0,22435.0,130955.0,0.0
1267300,153191.0,22433.0,130758.0,199.0
1267400,153855.0,22437.0,131418.0,0.0
1267500,153736.0,22435.0,131301.0,119.0
1267600,153682.0,22431.0,131251.0,173.0
1267700,153300.0,22429.0,130871.0,555.0
1267800,152646.0,22429.0,130217.0,1209.0
1267900,153224.0,22429.0,130795.0,631.0
1268000,153978.0,22435.0,131543.0,0.0
1268100,153858.0,22433.0,131425.0,120.0
1268200,153027.0,22435.0,130592.0,951.0
1268300,153069.0,22433.0,130636.0,909.0
1268400,153634.0,22429.0,131205.0,344.0
1268500,153528.0,22431.0,131097.0,450.0
1268600,153303.0,22433.0,130870.0,675.0
1268700,153796.0,22437.0,131359.0,182.0
1268800,153935.0,22431.0,131504.0,43.0
1268900,153407.0,22435.0,130972.0,571.0
1269000,153193.0,22435.0,130758.0,785.0
1269100,153204.0,22435.0,130769.0,774.0
1269200,153480.0,22431.0,131049.0,498.0
1269300,153027.0,22433.0,130594.0,951.0
1269400,153165.0,22433.0,130732.0,813.0
1269500,152554.0,22429.0,130125.0,1424.0
1269600,153130.0,22435.0,130695.0,848.0
1269700,153086.0,22433.0,130653.0,892.0
1269800,153212.0,22431.0,130781.0,766.0
1269900,153490.0,22431.0,131059.0,488.0
1270000,154251.0,22431.0,131820.0,0.0
1270100,154116.0,22433.0,131683.0,135.0
1270200,154620.0,22433.0,132187.0,0.0
1270300,154390.0,22435.0,131955.0,230.0
1270400,154198.0,22433.0,131765.0,422.0
1270500,154464.0,22435.0,132029.0,156.0
1270600,154109.0,22431.0,131678.0,511.0
1270700,154108.0,22435.0,131673.0,512.0
1270800,155002.5,22510.5,132492.0,0.0
1270900,154859.0,22507.0,132352.0,143.5
1271000,154996.5,22510.5,132486.0,6.0
1271100,154699.0,22507.0,132192.0,303.5
1271200,154204.5,22517.5,131687.0,798.0
1271300,154338.0,22514.0,131824.0,664.5
1271400,154562.0,22514.0,132048.0,440.5
1271500,154615.5,22510.5,132105.0,387.0
1271600,154266.0,22514.0,131752.0,736.5
1271700,153736.0,22514.0,131222.0,1266.5
1271800,153870.0,22507.0,131363.0,1132.5
1271900,153707.0,22514.0,131193.0,1295.5
1272000,153918.0,22514.0,131404.0,1084.5
1272100,153727.5,22510.5,131217.0,1275.0
1272200,153620.0,22514.0,131106.0,1382.5
1272300,153385.0,22514.0,130871.0,1617.5
1272400,153373.5,22517.5,130856.0,1629.0
1272500,153254.0,22514.0,130740.0,1748.5
1272600,153315.0,22514.0,130801.0,1687.5
1272700,153275.5,22517.5,130758.0,1727.0
1272800,152713.0,22514.0,130199.0,2289.5
1272900,152546.5,22510.5,130036.0,2456.0
1273000,152412.5,22514.0,129898.5,2590.0
1273100,152032.0,22514.0,129518.0,2970.5
1273200,151676.5,22510.5,129166.0,3326.0
1273300,151472.5,22517.5,128955.0,3530.0
1273400,151544.0,22514.0,129030.0,3458.5
1273500,151704.0,22514.0,129190.0,3298.5
1273600,151711.0,22517.5,129193.5,3291.5
1273700,151707.5,22517.5,129190.0,3295.0
1273800,151583.5,22517.5,129066.0,3419.0
1273900,151412.5,22514.0,128898.5,3590.0
1274000,151670.5,22507.0,129163.5,3332.0
1274100,151809.0,22514.0,129295.0,3193.5
1274200,151903.0,22514.0,129389.0,3099.5
