day,timestamp,GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,global_time,portfolio_price,portfolio_change
3,756800,10847.0,12944.5,9744.0,9375.0,1756800,28848.0,3848.0
3,756900,10872.0,12961.0,9736.0,9370.0,1756900,28884.0,3884.0
3,757000,10890.0,12978.5,9748.5,9370.0,1757000,28932.0,3932.0
3,757100,10882.0,12989.0,9734.5,9372.0,1757100,28919.5,3919.5
3,757200,10862.0,12976.0,9727.5,9367.0,1757200,28882.0,3882.0
3,757300,10852.0,12975.5,9730.5,9368.0,1757300,28874.0,3874.0
3,757400,10854.0,13046.5,9736.5,9371.0,1757400,28951.5,3951.5
3,757500,10861.0,13044.0,9741.5,9366.0,1757500,28963.5,3963.5
3,757600,10856.0,13076.5,9732.5,9373.0,1757600,28978.5,3978.5
3,757700,10856.0,13104.5,9734.0,9377.0,1757700,29006.0,4006.0
3,757800,10840.0,13158.5,9734.0,9378.0,1757800,29043.5,4043.5
3,757900,10818.0,13142.5,9733.5,9379.0,1757900,29004.5,4004.5
3,758000,10822.0,13163.5,9736.0,9388.0,1758000,29027.5,4027.5
3,758100,10828.0,13100.0,9731.5,9386.0,1758100,28966.5,3966.5
3,758200,10827.0,13145.5,9723.0,9381.0,1758200,29005.0,4005.0
3,758300,10852.0,13177.5,9718.5,9380.0,1758300,29058.0,4058.0
3,758400,10831.0,13161.5,9724.5,9380.0,1758400,29027.0,4027.0
3,758500,10815.0,13167.5,9722.5,9384.0,1758500,29013.0,4013.0
3,758600,10819.0,13226.5,9714.5,9385.0,1758600,29067.5,4067.5
3,758700,10823.0,13244.5,9698.0,9390.0,1758700,29070.5,4070.5
3,758800,10820.0,13212.5,9705.0,9398.0,1758800,29038.5,4038.5
3,758900,10815.0,13210.5,9693.0,9397.0,1758900,29020.0,4020.0
3,759000,10820.0,13205.0,9694.0,9400.0,1759000,29019.0,4019.0
3,759100,10807.0,13231.5,9690.0,9395.0,1759100,29031.0,4031.0
3,759200,10814.0,13238.5,9684.0,9391.0,1759200,29041.0,4041.0
3,759300,10823.0,13291.5,9681.5,9399.0,1759300,29096.5,4096.5
3,759400,10840.0,13235.5,9680.0,9409.0,1759400,29051.0,4051.0
3,759500,10834.0,13221.0,9663.0,9408.0,1759500,29014.0,4014.0
3,759600,10828.0,13182.5,9668.0,9399.0,1759600,28979.0,3979.0
3,759700,10836.0,13179.5,9669.5,9399.0,1759700,28985.5,3985.5
3,759800,10842.0,13232.5,9693.0,9400.5,1759800,29067.25,4067.25
3,759900,10863.0,13285.5,9695.0,9391.0,1759900,29148.0,4148.0
3,760000,10839.0,13312.5,9692.5,9384.0,1760000,29152.0,4152.0
3,760100,10836.0,13355.5,9686.5,9387.0,1760100,29184.5,4184.5
3,760200,10837.0,13389.0,9692.0,9393.0,1760200,29221.5,4221.5
3,760300,10826.0,13435.5,9691.0,9385.0,1760300,29260.0,4260.0
3,760400,10819.0,13456.5,9705.0,9388.0,1760400,29286.5,4286.5
3,760500,10814.0,13469.5,9702.0,9383.0,1760500,29294.0,4294.0
3,760600,10810.0,13414.5,9700.0,9388.0,1760600,29230.5,4230.5
3,760700,10818.0,13442.5,9699.5,9379.0,1760700,29270.5,4270.5
3,760800,10821.0,13456.5,9690.0,9381.0,1760800,29277.0,4277.0
3,760900,10816.0,13490.5,9691.5,9387.0,1760900,29304.5,4304.5
3,761000,10824.0,13475.5,9695.5,9385.0,1761000,29302.5,4302.5
3,761100,10815.0,13447.5,9700.0,9384.0,1761100,29270.5,4270.5
3,761200,10805.0,13500.5,9697.5,9394.0,1761200,29306.0,4306.0
3,761300,10802.0,13477.5,9689.0,9393.0,1761300,29272.0,4272.0
3,761400,10808.0,13418.5,9683.0,9388.0,1761400,29215.5,4215.5
3,761500,10805.0,13383.5,9667.0,9391.0,1761500,29160.0,4160.0
3,761600,10805.0,13382.5,9667.5,9393.0,1761600,29158.5,4158.5
3,761700,10802.0,13392.5,9671.0,9392.0,1761700,29169.5,4169.5
3,761800,10800.0,13355.5,9673.0,9394.0,1761800,29131.5,4131.5
3,761900,10808.0,13372.5,9673.0,9399.0,1761900,29154.0,4154.0
3,762000,10807.0,13346.5,9673.5,9398.0,1762000,29128.0,4128.0
3,762100,10824.0,13360.5,9674.0,9400.0,1762100,29158.5,4158.5
3,762200,10822.0,13366.5,9671.0,9409.0,1762200,29155.0,4155.0
3,762300,10814.0,13367.5,9669.0,9407.0,1762300,29147.0,4147.0
3,762400,10817.0,13314.5,9669.0,9408.0,1762400,29096.5,4096.5
3,762500,10807.0,13337.5,9669.0,9404.0,1762500,29111.5,4111.5
3,762600,10797.0,13328.0,9670.5,9409.0,1762600,29091.0,4091.0
3,762700,10801.0,13323.5,9672.0,9406.0,1762700,29093.5,4093.5
3,762800,10788.0,13284.5,9670.0,9419.0,1762800,29033.0,4033.0
3,762900,10787.0,13270.5,9655.5,9420.0,1762900,29003.0,4003.0
3,763000,10775.0,13232.5,9651.0,9419.0,1763000,28949.0,3949.0
3,763100,10803.0,13248.5,9642.5,9426.0,1763100,28981.0,3981.0
3,763200,10780.0,13249.0,9645.0,9431.0,1763200,28958.5,3958.5
3,763300,10776.0,13232.5,9650.0,9429.0,1763300,28944.0,3944.0
3,763400,10779.0,13204.5,9649.0,9428.0,1763400,28918.5,3918.5
3,763500,10781.0,13257.5,9652.5,9434.0,1763500,28974.0,3974.0
3,763600,10789.0,13280.5,9652.0,9426.0,1763600,29008.5,4008.5
3,763700,10759.5,13289.5,9656.0,9429.0,1763700,28990.5,3990.5
3,763800,10747.0,13286.5,9653.0,9426.0,1763800,28973.5,3973.5
3,763900,10761.0,13291.5,9642.0,9429.0,1763900,28980.0,3980.0
3,764000,10766.0,13267.5,9655.0,9428.0,1764000,28974.5,3974.5
3,764100,10761.0,13256.5,9657.0,9432.0,1764100,28958.5,3958.5
3,764200,10767.0,13239.5,9663.5,9433.0,1764200,28953.5,3953.5
3,764300,10747.0,13218.5,9667.5,9433.0,1764300,28916.5,3916.5
3,764400,10765.0,13197.5,9668.5,9432.0,1764400,28915.0,3915.0
3,764500,10782.5,13171.5,9675.0,9423.0,1764500,28917.5,3917.5
3,764600,10797.0,13163.5,9668.5,9419.0,1764600,28919.5,3919.5
3,764700,10800.0,13103.5,9668.5,9413.0,1764700,28865.5,3865.5
3,764800,10783.0,13143.5,9670.0,9412.0,1764800,28890.5,3890.5
3,764900,10777.0,13096.5,9677.5,9409.0,1764900,28846.5,3846.5
3,765000,10789.0,13140.5,9683.0,9405.0,1765000,28910.0,3910.0
3,765100,10774.0,13164.5,9681.0,9407.0,1765100,28916.0,3916.0
3,765200,10766.0,13107.5,9673.0,9401.0,1765200,28846.0,3846.0
3,765300,10776.0,13071.5,9660.0,9395.0,1765300,28810.0,3810.0
3,765400,10776.0,13088.5,9659.5,9391.0,1765400,28828.5,3828.5
3,765500,10773.5,13073.0,9657.5,9394.0,1765500,28807.0,3807.0
3,765600,10771.0,13081.5,9651.5,9385.0,1765600,28811.5,3811.5
3,765700,10763.0,13076.0,9650.0,9386.0,1765700,28796.0,3796.0
3,765800,10762.0,13116.5,9649.5,9379.0,1765800,28838.5,3838.5
3,765900,10774.0,13113.5,9652.5,9377.0,1765900,28851.5,3851.5
3,766000,10757.0,13110.5,9660.5,9365.0,1766000,28845.5,3845.5
3,766100,10747.5,13075.5,9669.0,9363.0,1766100,28810.5,3810.5
3,766200,10746.0,13092.5,9666.5,9366.0,1766200,28822.0,3822.0
3,766300,10755.0,13105.5,9655.5,9360.0,1766300,28836.0,3836.0
3,766400,10757.0,13180.5,9643.0,9370.0,1766400,28895.5,3895.5
3,766500,10782.0,13194.5,9643.5,9373.0,1766500,28933.5,3933.5
3,766600,10776.0,13199.5,9652.5,9378.0,1766600,28939.0,3939.0
3,766700,10788.0,13147.5,9651.0,9371.5,1766700,28900.75,3900.75
3,766800,10791.0,13097.5,9647.5,9371.0,1766800,28850.5,3850.5
3,766900,10771.0,13114.0,9639.0,9370.0,1766900,28839.0,3839.0
3,767000,10738.0,13110.5,9645.0,9366.0,1767000,28810.5,3810.5
3,767100,10775.0,13134.5,9656.5,9359.0,1767100,28886.5,3886.5
3,767200,10786.0,13106.5,9654.5,9361.0,1767200,28866.5,3866.5
3,767300,10795.0,13082.0,9656.5,9364.0,1767300,28851.5,3851.5
3,767400,10815.0,13051.5,9658.5,9363.0,1767400,28843.5,3843.5
3,767500,10827.0,13036.0,9666.0,9364.0,1767500,28847.0,3847.0
3,767600,10836.0,12989.0,9674.0,9356.0,1767600,28821.0,3821.0
3,767700,10815.0,12944.5,9663.5,9365.0,1767700,28740.5,3740.5
3,767800,10818.0,12944.0,9670.0,9359.0,1767800,28752.5,3752.5
3,767900,10828.0,12999.0,9672.0,9356.0,1767900,28821.0,3821.0
3,768000,10832.0,12979.0,9689.5,9352.0,1768000,28824.5,3824.5
3,768100,10828.0,12967.5,9687.0,9347.0,1768100,28809.0,3809.0
3,768200,10826.0,13034.0,9682.0,9356.0,1768200,28864.0,3864.0
3,768300,10816.0,13051.5,9673.0,9357.0,1768300,28862.0,3862.0
3,768400,10812.0,13048.5,9669.0,9353.0,1768400,28853.0,3853.0
3,768500,10804.0,13104.5,9672.5,9357.0,1768500,28902.5,3902.5
3,768600,10812.0,13083.5,9659.0,9356.0,1768600,28876.5,3876.5
3,768700,10813.0,13102.5,9657.0,9351.0,1768700,28897.0,3897.0
3,768800,10811.0,13023.5,9652.5,9340.0,1768800,28817.0,3817.0
3,768900,10805.0,13008.0,9656.0,9346.0,1768900,28796.0,3796.0
3,769000,10805.0,13013.5,9658.5,9336.0,1769000,28809.0,3809.0
3,769100,10805.0,13010.0,9650.0,9331.0,1769100,28799.5,3799.5
3,769200,10800.0,12952.5,9646.0,9335.0,1769200,28731.0,3731.0
3,769300,10794.0,12946.5,9645.0,9334.0,1769300,28718.5,3718.5
3,769400,10782.0,12971.5,9646.0,9335.0,1769400,28732.0,3732.0
3,769500,10781.0,12988.5,9644.5,9336.0,1769500,28746.0,3746.0
3,769600,10767.0,12938.5,9650.5,9337.0,1769600,28687.5,3687.5
3,769700,10778.0,12906.5,9655.5,9340.0,1769700,28670.0,3670.0
3,769800,10775.0,12935.0,9655.5,9329.0,1769800,28701.0,3701.0
3,769900,10792.0,12924.0,9663.5,9327.0,1769900,28716.0,3716.0
3,770000,10791.0,12956.5,9654.0,9333.0,1770000,28735.0,3735.0
3,770100,10803.5,12958.0,9650.5,9334.0,1770100,28745.0,3745.0
3,770200,10795.0,12939.5,9645.0,9337.0,1770200,28711.0,3711.0
3,770300,10786.0,12956.0,9644.5,9333.0,1770300,28720.0,3720.0
3,770400,10789.0,12962.5,9641.0,9341.0,1770400,28722.0,3722.0
3,770500,10786.0,13001.5,9644.0,9338.0,1770500,28762.5,3762.5
3,770600,10788.0,12964.5,9646.5,9349.0,1770600,28724.5,3724.5
3,770700,10804.0,13025.0,9638.0,9348.0,1770700,28793.0,3793.0
3,770800,10793.0,13037.5,9646.0,9353.0,1770800,28800.0,3800.0
3,770900,10795.0,13000.5,9644.0,9349.0,1770900,28765.0,3765.0
3,771000,10788.0,13005.0,9636.0,9347.0,1771000,28755.5,3755.5
3,771100,10783.0,13040.5,9642.5,9344.5,1771100,28793.75,3793.75
3,771200,10795.0,13033.0,9632.0,9340.5,1771200,28789.75,3789.75
3,771300,10796.0,13068.5,9626.0,9334.0,1771300,28823.5,3823.5
3,771400,10796.0,13070.5,9637.5,9338.0,1771400,28835.0,3835.0
3,771500,10804.0,13073.0,9634.5,9334.0,1771500,28844.5,3844.5
3,771600,10806.0,13032.5,9645.0,9333.0,1771600,28817.0,3817.0
3,771700,10792.0,13020.5,9661.0,9333.0,1771700,28807.0,3807.0
3,771800,10807.0,13061.0,9664.0,9334.0,1771800,28865.0,3865.0
3,771900,10807.0,13056.5,9665.0,9332.0,1771900,28862.5,3862.5
3,772000,10806.0,13015.5,9654.5,9334.0,1772000,28809.0,3809.0
3,772100,10812.0,13006.5,9649.0,9338.5,1772100,28798.25,3798.25
3,772200,10820.0,13002.0,9657.5,9341.0,1772200,28809.0,3809.0
3,772300,10806.0,13017.0,9649.0,9340.0,1772300,28802.0,3802.0
3,772400,10798.0,13049.0,9642.0,9343.0,1772400,28817.5,3817.5
3,772500,10816.0,13068.0,9644.0,9346.5,1772500,28854.75,3854.75
3,772600,10826.0,13075.5,9653.0,9353.0,1772600,28878.0,3878.0
3,772700,10826.0,13072.5,9655.0,9348.0,1772700,28879.5,3879.5
3,772800,10821.0,13129.5,9663.5,9347.0,1772800,28940.5,3940.5
3,772900,10825.0,13127.0,9659.0,9345.0,1772900,28938.5,3938.5
3,773000,10832.0,13129.5,9652.0,9356.0,1773000,28935.5,3935.5
3,773100,10832.0,13146.5,9658.0,9354.0,1773100,28959.5,3959.5
3,773200,10835.0,13177.0,9656.5,9361.0,1773200,28988.0,3988.0
3,773300,10834.0,13216.5,9650.5,9366.0,1773300,29018.0,4018.0
3,773400,10823.0,13190.5,9647.0,9362.0,1773400,28979.5,3979.5
3,773500,10827.0,13200.5,9646.0,9349.0,1773500,28999.0,3999.0
3,773600,10824.0,13234.0,9641.5,9347.0,1773600,29026.0,4026.0
3,773700,10835.0,13234.5,9645.0,9346.0,1773700,29041.5,4041.5
3,773800,10836.0,13235.5,9640.0,9337.0,1773800,29043.0,4043.0
3,773900,10841.0,13260.5,9629.0,9336.0,1773900,29062.5,4062.5
3,774000,10833.0,13286.5,9634.0,9335.0,1774000,29086.0,4086.0
3,774100,10810.0,13324.5,9632.0,9330.0,1774100,29101.5,4101.5
3,774200,10780.0,13317.5,9628.5,9328.0,1774200,29062.0,4062.0
3,774300,10777.0,13329.5,9634.5,9326.0,1774300,29078.0,4078.0
3,774400,10760.0,13254.5,9637.5,9326.0,1774400,28989.0,3989.0
3,774500,10745.0,13281.0,9632.0,9328.0,1774500,28994.0,3994.0
3,774600,10752.0,13202.5,9633.0,9327.0,1774600,28924.0,3924.0
3,774700,10743.0,13177.5,9621.0,9329.5,1774700,28876.75,3876.75
3,774800,10728.0,13206.0,9622.5,9323.0,1774800,28895.0,3895.0
3,774900,10737.0,13219.5,9616.5,9322.0,1774900,28912.0,3912.0
3,775000,10756.0,13206.5,9614.5,9326.0,1775000,28914.0,3914.0
3,775100,10750.0,13178.5,9630.5,9333.0,1775100,28892.5,3892.5
3,775200,10745.0,13151.5,9630.5,9334.0,1775200,28860.0,3860.0
3,775300,10741.0,13119.0,9629.0,9329.0,1775300,28824.5,3824.5
3,775400,10741.0,13123.5,9622.0,9334.0,1775400,28819.5,3819.5
3,775500,10731.0,13147.0,9619.5,9329.0,1775500,28833.0,3833.0
3,775600,10712.0,13172.5,9618.0,9324.0,1775600,28840.5,3840.5
3,775700,10704.0,13145.5,9635.5,9323.0,1775700,28823.5,3823.5
3,775800,10710.0,13154.0,9641.0,9319.0,1775800,28845.5,3845.5
3,775900,10713.0,13188.5,9631.5,9325.0,1775900,28870.5,3870.5
3,776000,10726.0,13134.5,9617.5,9326.0,1776000,28815.0,3815.0
3,776100,10735.0,13134.5,9605.5,9314.0,1776100,28818.0,3818.0
3,776200,10754.0,13142.5,9591.5,9316.0,1776200,28830.0,3830.0
3,776300,10758.0,13146.5,9586.5,9314.0,1776300,28834.0,3834.0
3,776400,10753.0,13160.5,9578.0,9314.0,1776400,28834.5,3834.5
3,776500,10772.0,13151.0,9587.0,9321.0,1776500,28849.5,3849.5
3,776600,10784.0,13199.5,9588.5,9320.0,1776600,28912.0,3912.0
3,776700,10776.0,13170.5,9589.5,9319.0,1776700,28876.5,3876.5
3,776800,10773.0,13235.0,9594.5,9322.0,1776800,28941.5,3941.5
3,776900,10787.5,13268.0,9603.0,9334.0,1776900,28991.5,3991.5
3,777000,10773.0,13265.5,9612.5,9329.0,1777000,28986.5,3986.5
3,777100,10789.5,13301.5,9612.0,9328.0,1777100,29039.0,4039.0
3,777200,10775.0,13265.5,9608.0,9338.0,1777200,28979.5,3979.5
3,777300,10782.0,13314.5,9602.5,9331.0,1777300,29033.5,4033.5
3,777400,10803.0,13299.5,9600.0,9340.0,1777400,29032.5,4032.5
3,777500,10807.0,13319.5,9612.0,9343.0,1777500,29067.0,4067.0
3,777600,10799.0,13328.5,9598.0,9351.0,1777600,29050.0,4050.0
3,777700,10805.0,13327.5,9601.5,9354.0,1777700,29057.0,4057.0
3,777800,10784.0,13330.5,9598.5,9355.0,1777800,29035.5,4035.5
3,777900,10804.0,13319.5,9603.0,9348.0,1777900,29052.5,4052.5
3,778000,10827.0,13296.0,9607.0,9342.0,1778000,29059.0,4059.0
3,778100,10828.0,13314.5,9608.5,9343.0,1778100,29079.5,4079.5
3,778200,10830.0,13386.5,9624.5,9344.0,1778200,29169.0,4169.0
3,778300,10851.0,13370.5,9631.0,9345.0,1778300,29180.0,4180.0
3,778400,10860.0,13344.5,9625.0,9343.0,1778400,29158.0,4158.0
3,778500,10852.0,13283.5,9633.0,9337.0,1778500,29100.0,4100.0
3,778600,10844.0,13288.5,9629.0,9340.0,1778600,29091.5,4091.5
3,778700,10838.0,13260.5,9627.0,9337.0,1778700,29057.0,4057.0
3,778800,10826.0,13219.5,9633.0,9341.0,1778800,29008.0,4008.0
3,778900,10808.0,13172.5,9638.0,9346.0,1778900,28945.5,3945.5
3,779000,10819.0,13132.5,9632.0,9345.0,1779000,28911.0,3911.0
3,779100,10828.0,13084.0,9632.5,9337.0,1779100,28876.0,3876.0
3,779200,10825.0,13111.5,9639.0,9340.0,1779200,28905.5,3905.5
3,779300,10832.0,13111.5,9638.5,9340.0,1779300,28912.0,3912.0
3,779400,10834.0,13160.5,9642.5,9344.0,1779400,28965.0,3965.0
3,779500,10833.0,13118.0,9651.5,9347.0,1779500,28929.0,3929.0
3,779600,10849.0,13124.5,9652.5,9345.0,1779600,28953.5,3953.5
3,779700,10849.0,13126.5,9648.0,9348.0,1779700,28949.5,3949.5
3,779800,10866.0,13121.0,9648.5,9345.0,1779800,28963.0,3963.0
3,779900,10844.0,13058.5,9653.0,9338.0,1779900,28886.5,3886.5
3,780000,10826.0,13061.0,9644.0,9342.0,1780000,28860.0,3860.0
3,780100,10822.0,13074.5,9649.0,9334.0,1780100,28878.5,3878.5
3,780200,10826.0,13090.5,9664.0,9333.0,1780200,28914.0,3914.0
3,780300,10821.0,13113.5,9666.0,9332.0,1780300,28934.5,3934.5
3,780400,10828.0,13092.5,9650.5,9323.0,1780400,28909.5,3909.5
3,780500,10823.5,13113.5,9651.0,9329.0,1780500,28923.5,3923.5
3,780600,10809.0,13165.0,9646.5,9330.0,1780600,28955.5,3955.5
3,780700,10828.0,13165.5,9645.5,9331.0,1780700,28973.5,3973.5
3,780800,10845.0,13190.5,9645.5,9345.0,1780800,29008.5,4008.5
3,780900,10827.0,13162.5,9642.5,9344.0,1780900,28960.0,3960.0
3,781000,10825.0,13190.5,9640.5,9351.0,1781000,28980.5,3980.5
3,781100,10830.0,13247.5,9645.0,9356.0,1781100,29044.5,4044.5
3,781200,10838.0,13233.5,9641.5,9352.0,1781200,29037.0,4037.0
3,781300,10828.0,13252.5,9642.5,9351.0,1781300,29047.5,4047.5
3,781400,10819.0,13222.5,9639.5,9354.0,1781400,29004.0,4004.0
3,781500,10812.0,13249.5,9644.0,9362.0,1781500,29024.5,4024.5
3,781600,10823.0,13242.5,9651.0,9365.0,1781600,29034.0,4034.0
3,781700,10843.0,13271.5,9660.5,9364.0,1781700,29093.0,4093.0
3,781800,10827.0,13307.0,9662.0,9376.0,1781800,29108.0,4108.0
3,781900,10843.0,13288.5,9676.5,9381.0,1781900,29117.5,4117.5
3,782000,10844.0,13327.5,9670.0,9386.0,1782000,29148.5,4148.5
3,782100,10854.0,13301.5,9679.5,9392.0,1782100,29139.0,4139.0
3,782200,10842.0,13288.5,9670.0,9389.0,1782200,29106.0,4106.0
3,782300,10837.0,13291.5,9672.0,9386.0,1782300,29107.5,4107.5
3,782400,10842.0,13332.5,9667.5,9391.0,1782400,29146.5,4146.5
3,782500,10849.0,13320.5,9663.0,9400.0,1782500,29132.5,4132.5
3,782600,10863.0,13287.5,9666.5,9397.0,1782600,29118.5,4118.5
3,782700,10868.0,13268.0,9671.5,9401.0,1782700,29107.0,4107.0
3,782800,10868.0,13277.5,9682.0,9400.0,1782800,29127.5,4127.5
3,782900,10856.0,13278.0,9680.5,9395.0,1782900,29117.0,4117.0
3,783000,10855.0,13277.5,9679.0,9396.0,1783000,29113.5,4113.5
3,783100,10854.0,13225.0,9680.0,9394.0,1783100,29062.0,4062.0
3,783200,10870.0,13212.0,9691.0,9397.5,1783200,29074.25,4074.25
3,783300,10875.0,13168.0,9690.0,9398.0,1783300,29034.0,4034.0
3,783400,10861.0,13145.0,9700.0,9405.0,1783400,29003.5,4003.5
3,783500,10869.0,13121.5,9704.0,9393.0,1783500,28998.0,3998.0
3,783600,10863.0,13117.5,9703.5,9385.0,1783600,28991.5,3991.5
3,783700,10866.0,13131.5,9699.5,9378.0,1783700,29008.0,4008.0
3,783800,10859.5,13116.5,9684.0,9373.5,1783800,28973.25,3973.25
3,783900,10864.0,13114.5,9693.0,9378.0,1783900,28982.5,3982.5
3,784000,10866.0,13125.5,9690.5,9370.0,1784000,28997.0,3997.0
3,784100,10873.0,13153.5,9698.0,9374.0,1784100,29037.5,4037.5
3,784200,10851.0,13130.0,9697.0,9368.0,1784200,28994.0,3994.0
3,784300,10846.0,13061.0,9686.5,9366.0,1784300,28910.5,3910.5
3,784400,10843.0,13074.5,9694.0,9367.0,1784400,28928.0,3928.0
3,784500,10835.0,13051.5,9691.5,9369.0,1784500,28893.5,3893.5
3,784600,10832.0,13098.5,9687.5,9365.0,1784600,28935.5,3935.5
3,784700,10841.0,13166.5,9681.0,9357.0,1784700,29010.0,4010.0
3,784800,10832.0,13086.5,9675.5,9357.0,1784800,28915.5,3915.5
3,784900,10823.0,13064.5,9681.5,9368.0,1784900,28885.0,3885.0
3,785000,10819.0,13067.5,9686.0,9373.0,1785000,28886.0,3886.0
3,785100,10792.0,12982.0,9685.5,9366.0,1785100,28776.5,3776.5
3,785200,10796.0,13007.5,9696.0,9363.0,1785200,28818.0,3818.0
3,785300,10770.0,13017.5,9695.0,9355.0,1785300,28805.0,3805.0
3,785400,10770.0,13063.5,9698.0,9355.0,1785400,28854.0,3854.0
3,785500,10756.5,13104.0,9681.5,9352.0,1785500,28866.0,3866.0
3,785600,10744.0,13122.5,9679.5,9353.0,1785600,28869.5,3869.5
3,785700,10745.5,13107.5,9681.5,9342.0,1785700,28863.5,3863.5
3,785800,10753.0,13120.5,9690.0,9339.0,1785800,28894.0,3894.0
3,785900,10742.0,13119.5,9684.5,9338.0,1785900,28877.0,3877.0
3,786000,10747.0,13086.0,9684.5,9346.0,1786000,28844.5,3844.5
3,786100,10730.5,13111.0,9696.5,9352.0,1786100,28862.0,3862.0
3,786200,10719.0,13103.5,9687.5,9358.0,1786200,28831.0,3831.0
3,786300,10704.0,13149.5,9694.5,9351.0,1786300,28872.5,3872.5
3,786400,10710.5,13128.5,9694.5,9355.0,1786400,28856.0,3856.0
3,786500,10710.0,13103.0,9703.0,9359.0,1786500,28836.5,3836.5
3,786600,10728.0,13088.5,9698.5,9362.0,1786600,28834.0,3834.0
3,786700,10724.0,13088.5,9703.0,9353.0,1786700,28839.0,3839.0
3,786800,10713.0,13049.5,9702.0,9356.0,1786800,28786.5,3786.5
3,786900,10699.0,13037.5,9699.5,9361.0,1786900,28755.5,3755.5
3,787000,10695.0,13027.0,9692.5,9367.0,1787000,28731.0,3731.0
3,787100,10698.5,13041.0,9682.5,9368.5,1787100,28737.75,3737.75
3,787200,10701.0,12999.5,9686.0,9361.0,1787200,28706.0,3706.0
3,787300,10711.0,12958.0,9677.0,9362.0,1787300,28665.0,3665.0
3,787400,10704.0,12928.0,9676.0,9366.0,1787400,28625.0,3625.0
3,787500,10704.0,12931.5,9674.5,9364.0,1787500,28628.0,3628.0
3,787600,10706.0,12927.0,9662.5,9361.0,1787600,28615.0,3615.0
3,787700,10708.0,12976.5,9657.0,9359.0,1787700,28662.0,3662.0
3,787800,10717.5,12986.5,9654.0,9359.0,1787800,28678.5,3678.5
3,787900,10716.0,12978.0,9666.0,9361.0,1787900,28679.5,3679.5
3,788000,10721.0,12924.5,9667.0,9356.0,1788000,28634.5,3634.5
3,788100,10718.0,12893.0,9680.5,9364.0,1788100,28609.5,3609.5
3,788200,10711.0,12870.5,9687.0,9361.0,1788200,28588.0,3588.0
3,788300,10708.0,12808.0,9687.5,9362.0,1788300,28522.5,3522.5
3,788400,10691.0,12844.5,9683.5,9350.0,1788400,28544.0,3544.0
3,788500,10690.5,12820.5,9690.0,9353.0,1788500,28524.5,3524.5
3,788600,10678.0,12840.5,9696.0,9350.0,1788600,28539.5,3539.5
3,788700,10687.0,12826.0,9691.0,9354.0,1788700,28527.0,3527.0
3,788800,10686.0,12815.0,9689.0,9354.0,1788800,28513.0,3513.0
3,788900,10682.0,12791.5,9677.5,9350.0,1788900,28476.0,3476.0
3,789000,10675.0,12796.5,9684.0,9358.0,1789000,28476.5,3476.5
3,789100,10664.5,12784.0,9684.0,9353.0,1789100,28456.0,3456.0
3,789200,10672.0,12826.5,9689.0,9355.0,1789200,28510.0,3510.0
3,789300,10658.0,12871.0,9689.5,9348.0,1789300,28544.5,3544.5
3,789400,10679.0,12873.0,9677.5,9344.0,1789400,28557.5,3557.5
3,789500,10671.0,12906.5,9669.0,9337.5,1789500,28577.75,3577.75
3,789600,10670.0,12909.5,9670.0,9336.0,1789600,28581.5,3581.5
3,789700,10676.5,12927.0,9680.0,9341.0,1789700,28613.0,3613.0
3,789800,10669.0,12927.5,9679.0,9345.0,1789800,28603.0,3603.0
3,789900,10669.0,12971.5,9679.0,9337.0,1789900,28651.0,3651.0
3,790000,10674.5,12979.5,9672.5,9346.0,1790000,28653.5,3653.5
3,790100,10656.0,12943.5,9675.0,9336.0,1790100,28606.5,3606.5
3,790200,10649.0,12999.5,9684.5,9330.0,1790200,28668.0,3668.0
3,790300,10646.0,13004.5,9677.5,9325.0,1790300,28665.5,3665.5
3,790400,10643.0,12961.0,9670.0,9336.0,1790400,28606.0,3606.0
3,790500,10655.0,12975.0,9671.0,9329.0,1790500,28636.5,3636.5
3,790600,10637.5,12962.5,9690.0,9330.0,1790600,28625.0,3625.0
3,790700,10656.0,12946.0,9690.0,9329.0,1790700,28627.5,3627.5
3,790800,10651.5,13007.5,9691.5,9325.0,1790800,28688.0,3688.0
3,790900,10648.0,12977.5,9700.0,9336.0,1790900,28657.5,3657.5
3,791000,10634.5,12987.5,9703.5,9337.0,1791000,28657.0,3657.0
3,791100,10635.0,13039.0,9711.5,9335.0,1791100,28718.0,3718.0
3,791200,10639.0,13073.5,9716.0,9330.0,1791200,28763.5,3763.5
3,791300,10640.0,13042.5,9722.0,9330.0,1791300,28739.5,3739.5
3,791400,10667.5,13015.0,9714.5,9328.0,1791400,28733.0,3733.0
3,791500,10665.0,13048.5,9724.0,9327.0,1791500,28774.0,3774.0
3,791600,10663.0,13086.0,9720.5,9322.5,1791600,28808.25,3808.25
3,791700,10664.0,13107.5,9723.5,9320.0,1791700,28835.0,3835.0
3,791800,10652.0,13093.0,9735.5,9313.5,1791800,28823.75,3823.75
3,791900,10644.0,13150.0,9719.5,9307.0,1791900,28860.0,3860.0
3,792000,10653.0,13176.5,9725.5,9302.0,1792000,28904.0,3904.0
3,792100,10662.0,13154.5,9730.0,9301.0,1792100,28896.0,3896.0
3,792200,10670.0,13162.5,9736.5,9303.0,1792200,28917.5,3917.5
3,792300,10668.0,13117.0,9733.0,9305.0,1792300,28865.5,3865.5
